DateTime,Type,kW_del,kWh
2019/7/9,C,77337,19334.25
2019/7/9,C,77376,19344
2019/7/10,C,77337,19334.25
2019/7/10,C,76953,19238.25
2019/7/10,C,76531,19132.75
2019/7/10,C,76646,19161.5
2019/7/10,C,76723,19180.75
2019/7/10,C,77107,19276.75
2019/7/10,C,77260,19315
2019/7/10,C,77491,19372.75
2019/7/10,C,77414,19353.5
2019/7/10,C,77529,19382.25
2019/7/10,C,77414,19353.5
2019/7/10,C,77414,19353.5
2019/7/10,C,77145,19286.25
2019/7/10,C,77798,19449.5
2019/7/10,C,77836,19459
2019/7/10,C,77760,19440
2019/7/10,C,77491,19372.75
2019/7/10,C,77222,19305.5
2019/7/10,C,76800,19200
2019/7/10,C,76723,19180.75
2019/7/10,C,76454,19113.5
2019/7/10,C,76723,19180.75
2019/7/10,C,76684,19171
2019/7/10,C,76070,19017.5
2019/7/10,C,76339,19084.75
2019/7/10,C,77299,19324.75
2019/7/10,C,77145,19286.25
2019/7/10,C,76646,19161.5
2019/7/10,C,76454,19113.5
2019/7/10,C,76531,19132.75
2019/7/10,C,76147,19036.75
2019/7/10,B,76339,19084.75
2019/7/10,B,76608,19152
2019/7/10,B,76876,19219
2019/7/10,B,76992,19248
2019/7/10,B,76876,19219
2019/7/10,B,76953,19238.25
2019/7/10,B,76876,19219
2019/7/10,B,77452,19363
2019/7/10,B,77222,19305.5
2019/7/10,B,77376,19344
2019/7/10,A,77414,19353.5
2019/7/10,A,76915,19228.75
2019/7/10,A,76377,19094.25
2019/7/10,A,76569,19142.25
2019/7/10,A,77145,19286.25
2019/7/10,A,77337,19334.25
2019/7/10,A,77260,19315
2019/7/10,A,77798,19449.5
2019/7/10,B,77644,19411
2019/7/10,B,77452,19363
2019/7/10,B,77644,19411
2019/7/10,B,78412,19603
2019/7/10,A,78374,19593.5
2019/7/10,A,78489,19622.25
2019/7/10,A,78681,19670.25
2019/7/10,A,78643,19660.75
2019/7/10,A,78566,19641.5
2019/7/10,A,78681,19670.25
2019/7/10,A,78297,19574.25
2019/7/10,A,78028,19507
2019/7/10,A,78144,19536
2019/7/10,A,78105,19526.25
2019/7/10,A,78259,19564.75
2019/7/10,A,78105,19526.25
2019/7/10,A,77798,19449.5
2019/7/10,A,77606,19401.5
2019/7/10,A,77222,19305.5
2019/7/10,A,76953,19238.25
2019/7/10,B,77184,19296
2019/7/10,B,77376,19344
2019/7/10,B,77683,19420.75
2019/7/10,B,77606,19401.5
2019/7/10,B,77222,19305.5
2019/7/10,B,77260,19315
2019/7/10,B,77299,19324.75
2019/7/10,B,77260,19315
2019/7/10,B,77222,19305.5
2019/7/10,B,77529,19382.25
2019/7/10,B,77376,19344
2019/7/10,B,78028,19507
2019/7/10,B,77990,19497.5
2019/7/10,B,77875,19468.75
2019/7/10,B,77644,19411
2019/7/10,B,77952,19488
2019/7/10,B,77952,19488
2019/7/10,B,77836,19459
2019/7/10,B,78451,19612.75
2019/7/10,B,78758,19689.5
2019/7/10,B,78796,19699
2019/7/10,B,78720,19680
2019/7/10,C,78374,19593.5
2019/7/10,C,78182,19545.5
2019/7/10,C,77337,19334.25
2019/7/10,C,76953,19238.25
2019/7/10,C,77184,19296
2019/7/11,C,77414,19353.5
2019/7/11,C,77184,19296
2019/7/11,C,77644,19411
2019/7/11,C,77529,19382.25
2019/7/11,C,77068,19267
2019/7/11,C,77913,19478.25
2019/7/11,C,77952,19488
2019/7/11,C,77875,19468.75
2019/7/11,C,77990,19497.5
2019/7/11,C,77414,19353.5
2019/7/11,C,77337,19334.25
2019/7/11,C,77299,19324.75
2019/7/11,C,77529,19382.25
2019/7/11,C,77414,19353.5
2019/7/11,C,77606,19401.5
2019/7/11,C,77337,19334.25
2019/7/11,C,77990,19497.5
2019/7/11,C,77644,19411
2019/7/11,C,77568,19392
2019/7/11,C,77644,19411
2019/7/11,C,77568,19392
2019/7/11,C,77030,19257.5
2019/7/11,C,77030,19257.5
2019/7/11,C,77030,19257.5
2019/7/11,C,77068,19267
2019/7/11,C,76953,19238.25
2019/7/11,C,77952,19488
2019/7/11,C,77952,19488
2019/7/11,C,77990,19497.5
2019/7/11,C,78220,19555
2019/7/11,C,78259,19564.75
2019/7/11,B,78144,19536
2019/7/11,B,78412,19603
2019/7/11,B,78412,19603
2019/7/11,B,77798,19449.5
2019/7/11,B,78259,19564.75
2019/7/11,B,77683,19420.75
2019/7/11,B,77145,19286.25
2019/7/11,B,76723,19180.75
2019/7/11,B,76531,19132.75
2019/7/11,B,77337,19334.25
2019/7/11,A,77644,19411
2019/7/11,A,77184,19296
2019/7/11,A,77260,19315
2019/7/11,A,77260,19315
2019/7/11,A,77145,19286.25
2019/7/11,A,77260,19315
2019/7/11,A,77107,19276.75
2019/7/11,A,77452,19363
2019/7/11,B,77376,19344
2019/7/11,B,77529,19382.25
2019/7/11,B,78144,19536
2019/7/11,B,78220,19555
2019/7/11,A,78451,19612.75
2019/7/11,A,78720,19680
2019/7/11,A,78912,19728
2019/7/11,A,79219,19804.75
2019/7/11,A,79833,19958.25
2019/7/11,A,79833,19958.25
2019/7/11,A,79603,19900.75
2019/7/11,A,78988,19747
2019/7/11,A,79027,19756.75
2019/7/11,A,79142,19785.5
2019/7/11,A,79257,19814.25
2019/7/11,A,79180,19795
2019/7/11,A,78297,19574.25
2019/7/11,A,78297,19574.25
2019/7/11,A,78489,19622.25
2019/7/11,A,78374,19593.5
2019/7/11,B,78182,19545.5
2019/7/11,B,78374,19593.5
2019/7/11,B,78336,19584
2019/7/11,B,77952,19488
2019/7/11,B,77836,19459
2019/7/11,B,77760,19440
2019/7/11,B,77952,19488
2019/7/11,B,78489,19622.25
2019/7/11,B,78182,19545.5
2019/7/11,B,78182,19545.5
2019/7/11,B,77836,19459
2019/7/11,B,78336,19584
2019/7/11,B,78220,19555
2019/7/11,B,78297,19574.25
2019/7/11,B,78528,19632
2019/7/11,B,78758,19689.5
2019/7/11,B,78528,19632
2019/7/11,B,78566,19641.5
2019/7/11,B,78988,19747
2019/7/11,B,78528,19632
2019/7/11,B,78566,19641.5
2019/7/11,B,78758,19689.5
2019/7/11,C,79065,19766.25
2019/7/11,C,79680,19920
2019/7/11,C,79603,19900.75
2019/7/11,C,78950,19737.5
2019/7/11,C,78374,19593.5
2019/7/12,C,77644,19411
2019/7/12,C,77990,19497.5
2019/7/12,C,77875,19468.75
2019/7/12,C,77952,19488
2019/7/12,C,77952,19488
2019/7/12,C,77683,19420.75
2019/7/12,C,77760,19440
2019/7/12,C,77952,19488
2019/7/12,C,77913,19478.25
2019/7/12,C,77836,19459
2019/7/12,C,77952,19488
2019/7/12,C,77836,19459
2019/7/12,C,78220,19555
2019/7/12,C,77952,19488
2019/7/12,C,77721,19430.25
2019/7/12,C,78566,19641.5
2019/7/12,C,77760,19440
2019/7/12,C,77836,19459
2019/7/12,C,77721,19430.25
2019/7/12,C,77452,19363
2019/7/12,C,78028,19507
2019/7/12,C,77760,19440
2019/7/12,C,77376,19344
2019/7/12,C,76992,19248
2019/7/12,C,76646,19161.5
2019/7/12,C,76569,19142.25
2019/7/12,C,76569,19142.25
2019/7/12,C,77260,19315
2019/7/12,C,77260,19315
2019/7/12,C,77452,19363
2019/7/12,C,77452,19363
2019/7/12,B,77568,19392
2019/7/12,B,77798,19449.5
2019/7/12,B,77836,19459
2019/7/12,B,77721,19430.25
2019/7/12,B,77798,19449.5
2019/7/12,B,78067,19516.75
2019/7/12,B,78105,19526.25
2019/7/12,B,77836,19459
2019/7/12,B,77222,19305.5
2019/7/12,B,77030,19257.5
2019/7/12,A,77299,19324.75
2019/7/12,A,77222,19305.5
2019/7/12,A,77068,19267
2019/7/12,A,77491,19372.75
2019/7/12,A,77568,19392
2019/7/12,A,77414,19353.5
2019/7/12,A,77644,19411
2019/7/12,A,78144,19536
2019/7/12,B,77760,19440
2019/7/12,B,78259,19564.75
2019/7/12,B,78451,19612.75
2019/7/12,B,78643,19660.75
2019/7/12,A,78950,19737.5
2019/7/12,A,78796,19699
2019/7/12,A,78912,19728
2019/7/12,A,79065,19766.25
2019/7/12,A,79065,19766.25
2019/7/12,A,79334,19833.5
2019/7/12,A,79372,19843
2019/7/12,A,79180,19795
2019/7/12,A,78758,19689.5
2019/7/12,A,78912,19728
2019/7/12,A,78988,19747
2019/7/12,A,78912,19728
2019/7/12,A,78988,19747
2019/7/12,A,78643,19660.75
2019/7/12,A,78528,19632
2019/7/12,A,78412,19603
2019/7/12,B,79104,19776
2019/7/12,B,78835,19708.75
2019/7/12,B,78604,19651
2019/7/12,B,78796,19699
2019/7/12,B,79104,19776
2019/7/12,B,78720,19680
2019/7/12,B,78988,19747
2019/7/12,B,79756,19939
2019/7/12,B,79411,19852.75
2019/7/12,B,79680,19920
2019/7/12,B,79718,19929.5
2019/7/12,B,79334,19833.5
2019/7/12,B,79027,19756.75
2019/7/12,B,79180,19795
2019/7/12,B,79065,19766.25
2019/7/12,B,78873,19718.25
2019/7/12,B,78297,19574.25
2019/7/12,B,78336,19584
2019/7/12,B,78182,19545.5
2019/7/12,B,78566,19641.5
2019/7/12,B,78988,19747
2019/7/12,B,78604,19651
2019/7/12,C,78374,19593.5
2019/7/12,C,78220,19555
2019/7/12,C,78182,19545.5
2019/7/12,C,78528,19632
2019/7/12,C,78182,19545.5
2019/7/13,C,77952,19488
2019/7/13,C,78528,19632
2019/7/13,C,77875,19468.75
2019/7/13,C,77760,19440
2019/7/13,C,77683,19420.75
2019/7/13,C,77260,19315
2019/7/13,C,78067,19516.75
2019/7/13,C,77491,19372.75
2019/7/13,C,77414,19353.5
2019/7/13,C,77836,19459
2019/7/13,C,77414,19353.5
2019/7/13,C,76876,19219
2019/7/13,C,76416,19104
2019/7/13,C,76838,19209.5
2019/7/13,C,77030,19257.5
2019/7/13,C,77107,19276.75
2019/7/13,C,76723,19180.75
2019/7/13,C,76953,19238.25
2019/7/13,C,76684,19171
2019/7/13,C,76569,19142.25
2019/7/13,C,76992,19248
2019/7/13,C,76531,19132.75
2019/7/13,C,76531,19132.75
2019/7/13,C,76761,19190.25
2019/7/13,C,76761,19190.25
2019/7/13,C,76876,19219
2019/7/13,C,76684,19171
2019/7/13,C,76492,19123
2019/7/13,C,76108,19027
2019/7/13,C,75955,18988.75
2019/7/13,C,76070,19017.5
2019/7/13,D,76416,19104
2019/7/13,D,76723,19180.75
2019/7/13,D,76953,19238.25
2019/7/13,D,76953,19238.25
2019/7/13,D,76723,19180.75
2019/7/13,D,76569,19142.25
2019/7/13,D,77030,19257.5
2019/7/13,D,77376,19344
2019/7/13,D,76953,19238.25
2019/7/13,D,76723,19180.75
2019/7/13,D,77299,19324.75
2019/7/13,D,77299,19324.75
2019/7/13,D,77337,19334.25
2019/7/13,D,77644,19411
2019/7/13,D,77376,19344
2019/7/13,D,77222,19305.5
2019/7/13,D,77414,19353.5
2019/7/13,D,77760,19440
2019/7/13,D,77606,19401.5
2019/7/13,D,78297,19574.25
2019/7/13,D,78604,19651
2019/7/13,D,78566,19641.5
2019/7/13,D,78220,19555
2019/7/13,D,78835,19708.75
2019/7/13,D,78796,19699
2019/7/13,D,78835,19708.75
2019/7/13,D,78912,19728
2019/7/13,D,79219,19804.75
2019/7/13,D,78950,19737.5
2019/7/13,D,79065,19766.25
2019/7/13,D,78873,19718.25
2019/7/13,D,79027,19756.75
2019/7/13,D,79142,19785.5
2019/7/13,D,78950,19737.5
2019/7/13,D,79180,19795
2019/7/13,D,79411,19852.75
2019/7/13,D,78528,19632
2019/7/13,D,78336,19584
2019/7/13,D,78489,19622.25
2019/7/13,D,78720,19680
2019/7/13,D,78336,19584
2019/7/13,D,78528,19632
2019/7/13,D,78758,19689.5
2019/7/13,D,78259,19564.75
2019/7/13,D,78604,19651
2019/7/13,D,79603,19900.75
2019/7/13,D,79680,19920
2019/7/13,D,79180,19795
2019/7/13,D,78489,19622.25
2019/7/13,D,78297,19574.25
2019/7/13,D,77836,19459
2019/7/13,D,77875,19468.75
2019/7/13,D,77606,19401.5
2019/7/13,D,77376,19344
2019/7/13,D,77376,19344
2019/7/13,D,77222,19305.5
2019/7/13,D,77376,19344
2019/7/13,D,77606,19401.5
2019/7/13,D,76800,19200
2019/7/13,D,77184,19296
2019/7/13,C,77452,19363
2019/7/13,C,77836,19459
2019/7/13,C,77606,19401.5
2019/7/13,C,77184,19296
2019/7/13,C,77376,19344
2019/7/14,C,77030,19257.5
2019/7/14,C,77107,19276.75
2019/7/14,C,77606,19401.5
2019/7/14,C,77683,19420.75
2019/7/14,C,77107,19276.75
2019/7/14,C,77068,19267
2019/7/14,C,76838,19209.5
2019/7/14,C,76147,19036.75
2019/7/14,C,75609,18902.25
2019/7/14,C,76684,19171
2019/7/14,C,77337,19334.25
2019/7/14,C,77260,19315
2019/7/14,C,77260,19315
2019/7/14,C,77260,19315
2019/7/14,C,77452,19363
2019/7/14,C,77145,19286.25
2019/7/14,C,77184,19296
2019/7/14,C,77222,19305.5
2019/7/14,C,77222,19305.5
2019/7/14,C,77222,19305.5
2019/7/14,C,77760,19440
2019/7/14,C,77798,19449.5
2019/7/14,C,77529,19382.25
2019/7/14,C,76838,19209.5
2019/7/14,C,77452,19363
2019/7/14,C,77990,19497.5
2019/7/14,C,78259,19564.75
2019/7/14,C,78451,19612.75
2019/7/14,C,78067,19516.75
2019/7/14,C,78028,19507
2019/7/14,C,78336,19584
2019/7/14,C,77529,19382.25
2019/7/14,C,77337,19334.25
2019/7/14,C,77145,19286.25
2019/7/14,C,77798,19449.5
2019/7/14,C,77721,19430.25
2019/7/14,C,77337,19334.25
2019/7/14,C,77952,19488
2019/7/14,C,78220,19555
2019/7/14,C,78220,19555
2019/7/14,C,78259,19564.75
2019/7/14,C,78451,19612.75
2019/7/14,C,78182,19545.5
2019/7/14,C,78412,19603
2019/7/14,C,78489,19622.25
2019/7/14,C,78643,19660.75
2019/7/14,C,78681,19670.25
2019/7/14,C,78758,19689.5
2019/7/14,C,78796,19699
2019/7/14,C,79104,19776
2019/7/14,C,79449,19862.25
2019/7/14,C,79987,19996.75
2019/7/14,C,80140,20035
2019/7/14,C,79910,19977.5
2019/7/14,C,79833,19958.25
2019/7/14,C,79296,19824
2019/7/14,C,79027,19756.75
2019/7/14,C,79526,19881.5
2019/7/14,C,79756,19939
2019/7/14,C,79641,19910.25
2019/7/14,C,79641,19910.25
2019/7/14,C,79603,19900.75
2019/7/14,C,80140,20035
2019/7/14,C,80140,20035
2019/7/14,C,79987,19996.75
2019/7/14,C,79603,19900.75
2019/7/14,C,79411,19852.75
2019/7/14,C,79449,19862.25
2019/7/14,C,79641,19910.25
2019/7/14,C,79718,19929.5
2019/7/14,C,79680,19920
2019/7/14,C,79603,19900.75
2019/7/14,C,79564,19891
2019/7/14,C,79488,19872
2019/7/14,C,79257,19814.25
2019/7/14,C,79219,19804.75
2019/7/14,C,80409,20102.25
2019/7/14,C,80793,20198.25
2019/7/14,C,80140,20035
2019/7/14,C,80064,20016
2019/7/14,C,80064,20016
2019/7/14,C,79296,19824
2019/7/14,C,78950,19737.5
2019/7/14,C,78950,19737.5
2019/7/14,C,79564,19891
2019/7/14,C,79603,19900.75
2019/7/14,C,78988,19747
2019/7/14,C,79334,19833.5
2019/7/14,C,79257,19814.25
2019/7/14,C,79449,19862.25
2019/7/14,C,79680,19920
2019/7/14,C,79948,19987
2019/7/14,C,79718,19929.5
2019/7/14,C,79142,19785.5
2019/7/14,C,79372,19843
2019/7/14,C,79641,19910.25
2019/7/15,C,79795,19948.75
2019/7/15,C,79641,19910.25
2019/7/15,C,79641,19910.25
2019/7/15,C,79334,19833.5
2019/7/15,C,78988,19747
2019/7/15,C,79142,19785.5
2019/7/15,C,79065,19766.25
2019/7/15,C,79564,19891
2019/7/15,C,79334,19833.5
2019/7/15,C,79334,19833.5
2019/7/15,C,78950,19737.5
2019/7/15,C,78451,19612.75
2019/7/15,C,78643,19660.75
2019/7/15,C,78374,19593.5
2019/7/15,C,78412,19603
2019/7/15,C,78604,19651
2019/7/15,C,78336,19584
2019/7/15,C,78297,19574.25
2019/7/15,C,78451,19612.75
2019/7/15,C,78566,19641.5
2019/7/15,C,78489,19622.25
2019/7/15,C,77990,19497.5
2019/7/15,C,77836,19459
2019/7/15,C,77836,19459
2019/7/15,C,77606,19401.5
2019/7/15,C,77836,19459
2019/7/15,C,78489,19622.25
2019/7/15,C,79065,19766.25
2019/7/15,C,78912,19728
2019/7/15,C,79257,19814.25
2019/7/15,C,79104,19776
2019/7/15,B,78758,19689.5
2019/7/15,B,78873,19718.25
2019/7/15,B,79372,19843
2019/7/15,B,79219,19804.75
2019/7/15,B,78835,19708.75
2019/7/15,B,78604,19651
2019/7/15,B,78220,19555
2019/7/15,B,77529,19382.25
2019/7/15,B,77491,19372.75
2019/7/15,B,77376,19344
2019/7/15,A,77107,19276.75
2019/7/15,A,77683,19420.75
2019/7/15,A,77990,19497.5
2019/7/15,A,77875,19468.75
2019/7/15,A,77644,19411
2019/7/15,A,77798,19449.5
2019/7/15,A,77952,19488
2019/7/15,A,78297,19574.25
2019/7/15,B,78144,19536
2019/7/15,B,78451,19612.75
2019/7/15,B,78604,19651
2019/7/15,B,79372,19843
2019/7/15,A,79603,19900.75
2019/7/15,A,79948,19987
2019/7/15,A,79603,19900.75
2019/7/15,A,79872,19968
2019/7/15,A,79987,19996.75
2019/7/15,A,79680,19920
2019/7/15,A,78873,19718.25
2019/7/15,A,78835,19708.75
2019/7/15,A,78835,19708.75
2019/7/15,A,79104,19776
2019/7/15,A,79257,19814.25
2019/7/15,A,79411,19852.75
2019/7/15,A,79449,19862.25
2019/7/15,A,79027,19756.75
2019/7/15,A,79257,19814.25
2019/7/15,A,78451,19612.75
2019/7/15,B,78489,19622.25
2019/7/15,B,78643,19660.75
2019/7/15,B,78912,19728
2019/7/15,B,79027,19756.75
2019/7/15,B,78912,19728
2019/7/15,B,78796,19699
2019/7/15,B,78720,19680
2019/7/15,B,79065,19766.25
2019/7/15,B,79411,19852.75
2019/7/15,B,79718,19929.5
2019/7/15,B,79872,19968
2019/7/15,B,80832,20208
2019/7/15,B,80678,20169.5
2019/7/15,B,80217,20054.25
2019/7/15,B,80332,20083
2019/7/15,B,79564,19891
2019/7/15,B,79449,19862.25
2019/7/15,B,79488,19872
2019/7/15,B,79104,19776
2019/7/15,B,79027,19756.75
2019/7/15,B,79296,19824
2019/7/15,B,78950,19737.5
2019/7/15,C,79065,19766.25
2019/7/15,C,79411,19852.75
2019/7/15,C,79488,19872
2019/7/15,C,79526,19881.5
2019/7/15,C,78643,19660.75
2019/7/16,C,78604,19651
2019/7/16,C,78489,19622.25
2019/7/16,C,78873,19718.25
2019/7/16,C,79372,19843
2019/7/16,C,78912,19728
2019/7/16,C,78796,19699
2019/7/16,C,79142,19785.5
2019/7/16,C,79411,19852.75
2019/7/16,C,79334,19833.5
2019/7/16,C,79526,19881.5
2019/7/16,C,79641,19910.25
2019/7/16,C,79603,19900.75
2019/7/16,C,79449,19862.25
2019/7/16,C,79449,19862.25
2019/7/16,C,79641,19910.25
2019/7/16,C,79411,19852.75
2019/7/16,C,79680,19920
2019/7/16,C,79603,19900.75
2019/7/16,C,78835,19708.75
2019/7/16,C,78451,19612.75
2019/7/16,C,78489,19622.25
2019/7/16,C,77644,19411
2019/7/16,C,77836,19459
2019/7/16,C,77568,19392
2019/7/16,C,77491,19372.75
2019/7/16,C,77721,19430.25
2019/7/16,C,78182,19545.5
2019/7/16,C,78412,19603
2019/7/16,C,78528,19632
2019/7/16,C,77952,19488
2019/7/16,C,78105,19526.25
2019/7/16,B,78796,19699
2019/7/16,B,78873,19718.25
2019/7/16,B,79257,19814.25
2019/7/16,B,78912,19728
2019/7/16,B,78336,19584
2019/7/16,B,78144,19536
2019/7/16,B,78182,19545.5
2019/7/16,B,77875,19468.75
2019/7/16,B,78182,19545.5
2019/7/16,B,78182,19545.5
2019/7/16,A,78412,19603
2019/7/16,A,78489,19622.25
2019/7/16,A,78835,19708.75
2019/7/16,A,78720,19680
2019/7/16,A,78451,19612.75
2019/7/16,A,78566,19641.5
2019/7/16,A,78297,19574.25
2019/7/16,A,78451,19612.75
2019/7/16,B,78643,19660.75
2019/7/16,B,78720,19680
2019/7/16,B,78758,19689.5
2019/7/16,B,79219,19804.75
2019/7/16,A,79180,19795
2019/7/16,A,79296,19824
2019/7/16,A,79718,19929.5
2019/7/16,A,79987,19996.75
2019/7/16,A,80332,20083
2019/7/16,A,80524,20131
2019/7/16,A,81177,20294.25
2019/7/16,A,81024,20256
2019/7/16,A,79104,19776
2019/7/16,A,78182,19545.5
2019/7/16,A,77606,19401.5
2019/7/16,A,78566,19641.5
2019/7/16,A,78796,19699
2019/7/16,A,78105,19526.25
2019/7/16,A,78144,19536
2019/7/16,A,77913,19478.25
2019/7/16,B,78297,19574.25
2019/7/16,B,78720,19680
2019/7/16,B,78412,19603
2019/7/16,B,78028,19507
2019/7/16,B,78105,19526.25
2019/7/16,B,78528,19632
2019/7/16,B,78873,19718.25
2019/7/16,B,78604,19651
2019/7/16,B,78182,19545.5
2019/7/16,B,78374,19593.5
2019/7/16,B,77990,19497.5
2019/7/16,B,78182,19545.5
2019/7/16,B,77836,19459
2019/7/16,B,78144,19536
2019/7/16,B,78528,19632
2019/7/16,B,78489,19622.25
2019/7/16,B,78067,19516.75
2019/7/16,B,78220,19555
2019/7/16,B,78105,19526.25
2019/7/16,B,77798,19449.5
2019/7/16,B,77721,19430.25
2019/7/16,B,77529,19382.25
2019/7/16,C,77299,19324.75
2019/7/16,C,77184,19296
2019/7/16,C,77299,19324.75
2019/7/16,C,76953,19238.25
2019/7/16,C,77107,19276.75
2019/7/17,C,77452,19363
2019/7/17,C,77644,19411
2019/7/17,C,77376,19344
2019/7/17,C,77414,19353.5
2019/7/17,C,77721,19430.25
2019/7/17,C,78336,19584
2019/7/17,C,78297,19574.25
2019/7/17,C,78105,19526.25
2019/7/17,C,78336,19584
2019/7/17,C,78336,19584
2019/7/17,C,78105,19526.25
2019/7/17,C,78374,19593.5
2019/7/17,C,78566,19641.5
2019/7/17,C,78220,19555
2019/7/17,C,78873,19718.25
2019/7/17,C,78873,19718.25
2019/7/17,C,78182,19545.5
2019/7/17,C,78374,19593.5
2019/7/17,C,78412,19603
2019/7/17,C,78720,19680
2019/7/17,C,78336,19584
2019/7/17,C,78182,19545.5
2019/7/17,C,78412,19603
2019/7/17,C,78336,19584
2019/7/17,C,77836,19459
2019/7/17,C,78028,19507
2019/7/17,C,78643,19660.75
2019/7/17,C,79449,19862.25
2019/7/17,C,79142,19785.5
2019/7/17,C,79449,19862.25
2019/7/17,C,79219,19804.75
2019/7/17,B,79142,19785.5
2019/7/17,B,79027,19756.75
2019/7/17,B,79411,19852.75
2019/7/17,B,79372,19843
2019/7/17,B,79219,19804.75
2019/7/17,B,79372,19843
2019/7/17,B,79257,19814.25
2019/7/17,B,79488,19872
2019/7/17,B,79526,19881.5
2019/7/17,B,79564,19891
2019/7/17,A,79104,19776
2019/7/17,A,78988,19747
2019/7/17,A,79065,19766.25
2019/7/17,A,79104,19776
2019/7/17,A,78528,19632
2019/7/17,A,77990,19497.5
2019/7/17,A,77990,19497.5
2019/7/17,A,78643,19660.75
2019/7/17,B,78720,19680
2019/7/17,B,78950,19737.5
2019/7/17,B,79027,19756.75
2019/7/17,B,78950,19737.5
2019/7/17,A,78988,19747
2019/7/17,A,79219,19804.75
2019/7/17,A,79488,19872
2019/7/17,A,79526,19881.5
2019/7/17,A,78912,19728
2019/7/17,A,78912,19728
2019/7/17,A,78873,19718.25
2019/7/17,A,79180,19795
2019/7/17,A,79027,19756.75
2019/7/17,A,78758,19689.5
2019/7/17,A,79564,19891
2019/7/17,A,79641,19910.25
2019/7/17,A,79104,19776
2019/7/17,A,78988,19747
2019/7/17,A,79027,19756.75
2019/7/17,A,79065,19766.25
2019/7/17,B,79104,19776
2019/7/17,B,78451,19612.75
2019/7/17,B,79065,19766.25
2019/7/17,B,79219,19804.75
2019/7/17,B,78950,19737.5
2019/7/17,B,78988,19747
2019/7/17,B,79104,19776
2019/7/17,B,79334,19833.5
2019/7/17,B,79296,19824
2019/7/17,B,79296,19824
2019/7/17,B,78796,19699
2019/7/17,B,79142,19785.5
2019/7/17,B,79257,19814.25
2019/7/17,B,79142,19785.5
2019/7/17,B,79104,19776
2019/7/17,B,79334,19833.5
2019/7/17,B,80716,20179
2019/7/17,B,80524,20131
2019/7/17,B,80256,20064
2019/7/17,B,80102,20025.5
2019/7/17,B,80179,20044.75
2019/7/17,B,79488,19872
2019/7/17,C,79411,19852.75
2019/7/17,C,79564,19891
2019/7/17,C,78988,19747
2019/7/17,C,79449,19862.25
2019/7/17,C,79296,19824
2019/7/18,C,79027,19756.75
2019/7/18,C,79411,19852.75
2019/7/18,C,79219,19804.75
2019/7/18,C,79142,19785.5
2019/7/18,C,79372,19843
2019/7/18,C,79372,19843
2019/7/18,C,78912,19728
2019/7/18,C,79219,19804.75
2019/7/18,C,79718,19929.5
2019/7/18,C,79526,19881.5
2019/7/18,C,79526,19881.5
2019/7/18,C,79411,19852.75
2019/7/18,C,79104,19776
2019/7/18,C,79372,19843
2019/7/18,C,79449,19862.25
2019/7/18,C,79027,19756.75
2019/7/18,C,78873,19718.25
2019/7/18,C,78835,19708.75
2019/7/18,C,79449,19862.25
2019/7/18,C,79680,19920
2019/7/18,C,79718,19929.5
2019/7/18,C,79795,19948.75
2019/7/18,C,79449,19862.25
2019/7/18,C,79027,19756.75
2019/7/18,C,78720,19680
2019/7/18,C,78412,19603
2019/7/18,C,78720,19680
2019/7/18,C,79334,19833.5
2019/7/18,C,79296,19824
2019/7/18,C,79372,19843
2019/7/18,C,79027,19756.75
2019/7/18,B,78758,19689.5
2019/7/18,B,78912,19728
2019/7/18,B,78528,19632
2019/7/18,B,78604,19651
2019/7/18,B,78451,19612.75
2019/7/18,B,78336,19584
2019/7/18,B,78451,19612.75
2019/7/18,B,78028,19507
2019/7/18,B,77952,19488
2019/7/18,B,77606,19401.5
2019/7/18,A,77798,19449.5
2019/7/18,A,77798,19449.5
2019/7/18,A,78028,19507
2019/7/18,A,78105,19526.25
2019/7/18,A,78412,19603
2019/7/18,A,77721,19430.25
2019/7/18,A,78067,19516.75
2019/7/18,A,78451,19612.75
2019/7/18,B,78144,19536
2019/7/18,B,78259,19564.75
2019/7/18,B,78028,19507
2019/7/18,B,78336,19584
2019/7/18,A,78988,19747
2019/7/18,A,79027,19756.75
2019/7/18,A,78988,19747
2019/7/18,A,79027,19756.75
2019/7/18,A,78835,19708.75
2019/7/18,A,78835,19708.75
2019/7/18,A,78105,19526.25
2019/7/18,A,77875,19468.75
2019/7/18,A,78067,19516.75
2019/7/18,A,77952,19488
2019/7/18,A,78643,19660.75
2019/7/18,A,78528,19632
2019/7/18,A,77990,19497.5
2019/7/18,A,78412,19603
2019/7/18,A,78604,19651
2019/7/18,A,78374,19593.5
2019/7/18,B,78566,19641.5
2019/7/18,B,78720,19680
2019/7/18,B,78873,19718.25
2019/7/18,B,78297,19574.25
2019/7/18,B,78067,19516.75
2019/7/18,B,78105,19526.25
2019/7/18,B,77875,19468.75
2019/7/18,B,77491,19372.75
2019/7/18,B,77990,19497.5
2019/7/18,B,77644,19411
2019/7/18,B,77222,19305.5
2019/7/18,B,77337,19334.25
2019/7/18,B,77491,19372.75
2019/7/18,B,77721,19430.25
2019/7/18,B,77337,19334.25
2019/7/18,B,77376,19344
2019/7/18,B,77606,19401.5
2019/7/18,B,78028,19507
2019/7/18,B,78182,19545.5
2019/7/18,B,77952,19488
2019/7/18,B,77913,19478.25
2019/7/18,B,78067,19516.75
2019/7/18,C,78028,19507
2019/7/18,C,78028,19507
2019/7/18,C,77606,19401.5
